price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
15000000,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",688,2,2,2,1,1,21802.32558
23900000,"Andheri West, Mumbai, Veera Desai Road, Mumbai, Maharashtra",950,2,2,1,1,2,25157.89474
25000000,"Andheri west., Seven Bungalows, Mumbai - Western Suburbs, Maharashtra",900,2,2,1,2,2,27777.77778
69000000,"Opposite Hard Rock Cafe, Pandurang Budhkar Marg, Worli, Mumbai - South Mumbai, Maharashtra",2135,4,5,1,3,6,32318.50117
9750000,"Mira Road, Mumbai, Beverly Park, Mumbai - Mira Road and Beyond, Maharashtra",1412,3,3,5,1,2,6905.09915
25500000,"Borivali East, Mumbai, Magathane, Mumbai - North Mumbai, Maharashtra",1450,3,3,1,1,5,17586.2069
39800000,"Crescent Bay, Jerbai Wadia Road, Parel, Mumbai., Parel, Mumbai - South Mumbai, Maharashtra",1765,3,2,1,1,8,22549.57507
47500000,"Mahalakshmi, Mumbai, Vatsalabai Desai Chowk, Mumbai - South Mumbai, Maharashtra",1818,3,3,2,2,3,26127.61276
34000000,"Andheri West, Mumbai, Lallu Bhai Park, Mumbai - Western Suburbs, Maharashtra",1355,3,3,1,1,3,25092.25092
46300000,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1415,3,3,1,2,6,32720.84806
8600000,"Mira Road, Mumbai, Ramdev Park, Mumbai - Mira Road and Beyond, Maharashtra",1045,2,2,4,1,2,8229.665072
20000000,"Wadala East, Mumbai-400037., Bhakti Park, Mumbai - Harbour Line, Maharashtra",965,2,2,1,1,4,20725.3886
33500000,"Ashford Royale S Samuel Marg Nahur West Sarvodaya Nagar Mulund West Mumbai Maharashtra 400078, Mulund West, Mumbai - Central Line, Maharashtra",2560,3,3,1,3,5,13085.9375
62500000,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",1500,3,3,1,1,8,41666.66667
47000000,"Esquire by Oberoi Realty, Oberoi Garden City, Off Western Express Highway, Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",2195,3,4,1,2,5,21412.30068
18500000,"Chembur, Mumbai., Chembur, Mumbai - Harbour Line, Maharashtra",1175,2,2,1,1,2,15744.68085
28000000,"Wadala, Mumbai, Wadala, Mumbai - Harbour Line, Maharashtra",983,2,2,3,1,8,28484.23194
12500000,"Goregaon East, Mumbai, Film City Road, Mumbai - North Mumbai, Maharashtra",1031,2,2,1,1,2,12124.15131
15500000,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1255,2,2,1,1,4,12350.59761
36500000,"Wadala, Mumbai, Bhakti Park, Mumbai - Harbour Line, Maharashtra",1600,3,3,4,2,4,22812.5
44500000,"chembur, Chembur, Mumbai - Harbour Line, Maharashtra",2500,4,4,1,1,2,17800
4850000,"Madhuban Township, Golani Naka, Vasai East, Vasai-Virar, Maharashtra 401208, Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",950,2,2,3,1,2,5105.263158
40600000,"Western Express Highway, Malad East, Mumbai, Malad East, Mumbai - North Mumbai, Maharashtra",2800,4,4,4,3,8,14500
26000000,"Ajmera I Land Treon Bhakti Park Bhakti Park Near Carnival Imax Wadala Road Mumbai Maharashtra 400037, Wadala East, Mumbai - Harbour Line, Maharashtra",1350,2,2,1,2,4,19259.25926
41500000,"lodha fiorenza, Goregaon East, Mumbai, CAMA Industrial Estate, Mumbai - North Mumbai, Maharashtra",2205,3,3,2,2,5,18820.86168
60000000,"Sion - Trombay Rd, Dreamland Society, Borla, Union Park, Chembur, Mumbai, Maharashtra 400071, Chembur, Mumbai - Harbour Line, Maharashtra",1976,3,2,2,1,1,30364.37247
9420000,"Mira Road, Mumbai, Mira Road East, Mumbai, Maharashtra",1060,2,3,4,1,2,8886.792453
15200000,"Near bantar bhawan, opp priyadarshini circle, chunnabhatti., Kurla East, Mumbai - Central Line, Maharashtra",1084,2,2,1,1,2,14022.14022
26400000,"Oberoi Eternia, mulund west, Mulund West, Mumbai - Central Line, Maharashtra",1650,3,3,1,2,4,16000
14600000,"Eksar, Mumbai - North Mumbai, Maharashtra",913,2,2,1,1,2,15991.23768
32500000,"Borivali East, Mumbai, Datta Pada, Mumbai - North Mumbai, Maharashtra",1034,3,3,1,1,6,31431.33462
27500000,"Dosti Blossom Dosti Acres  New Uphill Link Road New Wadala Dosti Acres Antop Hill Mumbai Maharashtra 400037 India, Wadala, Mumbai - Harbour Line, Maharashtra",1260,3,3,1,1,2,21825.39683
17500000,"Ariso Apartments, Building No. 48, Subhash Nagar, Chembur East, Mumbai 400071, Chembur East, Mumbai, Maharashtra",1175,2,2,1,1,2,14893.61702
17000000,"Kanjurmarg East, Mumbai, Kanjurmarg East, Mumbai - Central Line, Maharashtra",1100,2,2,1,1,4,15454.54545
120000000,"Andheri West, Mumbai., Andheri West, Mumbai - Western Suburbs, Maharashtra",3000,6,4,2,2,4,40000
30000000,"Deonar, Oasis Banquet, Chembur, Mumbai - Harbour Line, Maharashtra",1094,3,3,1,1,3,27422.30347
27000000,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1550,3,3,3,2,4,17419.35484
15300000,"Tilak nagar., Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1181,2,2,1,2,3,12955.12278
36000000,"Dadar, Mumbai, Dadar, Mumbai - Central Mumbai, Maharashtra",875,2,2,1,2,4,41142.85714
63000000,"sanjog CHS Next to jain sthanak, Santacruz, Mumbai - Western Suburbs, Maharashtra",1669,3,3,1,2,4,37747.15398
13400000,"Andheri East, Mumbai, Sakinaka Junction, Mumbai - Western Suburbs, Maharashtra",1035,2,2,1,1,2,12946.8599
55500000,"Ekta Trinity, Santacruz West, Mumbai 400054, Willingdon, Mumbai - Western Suburbs, Maharashtra",1775,3,3,1,2,3,31267.60563
49000000,"Celestia Spaces, Sewri, Mumbai - Harbour Line, Maharashtra",2252,3,3,1,2,4,21758.43694
22500000,"Malad East, Mumbai, Malad East, Mumbai - North Mumbai, Maharashtra",1390,2,2,3,1,6,16187.05036
18700000,"Mulund West, Vishwakarma Nagar, Mumbai - Central Line, Maharashtra",1014,2,2,1,1,4,18441.8146
50000000,"Pirangut, Pune, Versova, Mumbai - Western Suburbs, Maharashtra",2000,3,3,2,2,3,25000
21200000,"goregaon east, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1400,2,2,2,1,2,15142.85714
14900000,"Mira Road, Mumbai, Mira Road East, Mumbai, Maharashtra",1350,3,3,5,2,3,11037.03704
12800000,"mira road, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1545,3,3,4,2,2,8284.789644
9600000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1055,2,2,4,1,2,9099.526066
55000000,"Andheri East, Marol, Mumbai - Western Suburbs, Maharashtra",1866,4,6,1,2,3,29474.81243
13800000,"Bhimashankar Heights, Kandarpada, DAHISAR (WEST) - Mumbai., Kandarpada, Mumbai - North Mumbai, Maharashtra",1070,2,2,1,1,2,12897.19626
16800000,"Akurli Road, Mira Road East, Alika Nagar, Gokul Nagar, Kandivali, Mumbai, Maharashtra, Lokhandwala Twp, Mumbai - Western Suburbs, Maharashtra",1144,2,2,1,1,3,14685.31469
11700000,"Mira Road, Mumbai, Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",1200,3,3,3,1,2,9750
10600000,"Kanjurmarg West, Mumbai, Kanjurmarg West, Mumbai - Central Line, Maharashtra",690,2,2,1,2,4,15362.31884
30000000,"Chembur, Mumbai - Harbour Line, Maharashtra",1000,3,3,1,1,1,30000
30500000,"Matunga East, Mumbai, Brhmanwada, Mumbai - Central Mumbai, Maharashtra",950,2,2,1,1,2,32105.26316
10400000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1024,2,2,3,2,3,10156.25
34000000,"Chembur, Mumbai, Sion Trombay Road, Mumbai - Harbour Line, Maharashtra",1019,3,3,1,1,3,33366.04514
38800000,"omkar Alta Monte Kurar Village Malad East Mumbai 400097, Mumbai, Maharashtra",2377,3,3,4,1,1,16323.09634
29000000,"Andheri East, Mumbai, JVLR-Jogeshwari Vikhroli Link Road, Mumbai - Western Suburbs, Maharashtra",1377,3,2,2,1,4,21060.27596
25400000,"OPP.Shangrila bucit factory, Subhash Nagar, Bhandup West, Mumbai, Maharashtra 400078, Bhandup West, Mumbai - Central Line, Maharashtra",1507,3,3,1,1,2,16854.67817
36000000,"jogeshwari vikhroli link road, JVLR-Jogeshwari Vikhroli Link Road, Mumbai - Western Suburbs, Maharashtra",2250,3,4,1,2,4,16000
13900000,"Sion, Mumbai, Sion East, Mumbai - Central Mumbai, Maharashtra",1200,2,2,1,1,1,11583.33333
9000000,"Mira Road, Mumbai, Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1071,2,2,3,1,2,8403.361345
17000000,"unnat nagar, Goregaon West, Mumbai - North Mumbai, Maharashtra",1100,2,2,1,1,1,15454.54545
27800000,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1600,3,3,1,2,4,17375
17000000,"101., Malad East, Mumbai - North Mumbai, Maharashtra",1190,2,2,1,1,4,14285.71429
18000000,"Subhas Nagar, Chembur, Mumbai - Harbour Line, Maharashtra",950,2,2,1,1,1,18947.36842
29600000,"6, Dattani Park Rd, Kandivali, Dattani Park, Thakur Village, Kandivali East, Mumbai, Maharashtra, Thakur Village, Mumbai - North Mumbai, Maharashtra",1600,3,2,1,2,4,18500
56400000,"Mumbai, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",2068,3,3,1,1,1,27272.72727
340000000,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",8000,5,6,1,1,2,42500
26700000,"Mulund west, Mulund West, Mumbai - Central Line, Maharashtra",2017,3,3,1,2,4,13237.48141
60000000,"Juhu circle, juhu., Juhu, Mumbai - Western Suburbs, Maharashtra",1800,3,3,3,1,2,33333.33333
33500000,"L & T Emerald Isle, Powai, Mumbai - Central Line, Maharashtra",1540,3,3,1,2,2,21753.24675
54000000,"Mulund West, Mumbai., Mulund West, Mumbai - Central Line, Maharashtra",3018,4,5,1,3,6,17892.64414
29000000,"At GMLR, Mulund West, Mumbai - Central Line, Maharashtra",1800,3,3,1,2,3,16111.11111
8200000,"Mira Road, Mumbai, Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",1062,2,2,4,1,2,7721.280603
230000000,"Worli, Mumbai, Worli Sea Face, Mumbai - South Mumbai, Maharashtra",4600,4,4,2,4,4,50000
18100000,"Andheri East, Mumbai, Chakala MIDC, Mumbai - Western Suburbs, Maharashtra",1200,2,2,1,1,2,15083.33333
29000000,"Matunga west., Matunga West, Mumbai - South Mumbai, Maharashtra",894,2,2,1,1,3,32438.47875
73000000,"Hanuman Road, Vile Parle East, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",2410,4,4,1,2,1,30290.45643
14400000,"Pratiksha Nagar Depot Rd, Sion, Mumbai, Maharashtra, Sion East, Mumbai - Central Mumbai, Maharashtra",1050,2,2,1,1,4,13714.28571
7730000,"Mira Road East, Mumbai, Mira Road East, Mumbai, Maharashtra",1031,2,2,4,2,1,7497.57517
8170000,"Mira Road, Mumbai, Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",974,2,2,4,2,2,8388.090349
8300000,"Mira Road, Mumbai, Mira Road East, Mumbai, Maharashtra",1013,2,2,4,1,2,8193.484699
23500000,"Goregaon West, Mumbai, Bangur Nagar, Mumbai - North Mumbai, Maharashtra",850,2,2,1,1,4,27647.05882
81000000,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",2340,4,4,1,2,6,34615.38462
7800000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1013,2,2,4,1,4,7699.901283
33500000,"Andheri West, Mumbai, D.N. Nagar, Mumbai - Western Suburbs, Maharashtra",1450,3,3,1,1,1,23103.44828
15000000,"pant nagar, Ghatkopar East, Mumbai - Central Line, Maharashtra",676,2,2,1,1,1,22189.34911
8280000,"Mira Road, Mumbai, Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",974,2,2,4,1,2,8501.026694
18400000,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",990,2,2,1,1,5,18585.85859
22500000,"Chembur, Mumbai, Chembur East, Mumbai, Maharashtra",1000,2,2,1,1,4,22500
8460000,"Mira Road, Mumbai, Poonam Gardens, Mumbai - Mira Road and Beyond, Maharashtra",1045,2,2,4,1,2,8095.69378
22100000,"Borivali East, Mumbai, Rajendra Nagar, Mumbai - North Mumbai, Maharashtra",1330,2,2,2,1,5,16616.54135
12600000,"MICL Aaradhya HighPark,  Western Express Hwy, near Dahisar Check Naka, Mahajan Wadi, Mira Road, Mira Bhayandar, Maharashtra 401107.isar check Naka, Mumbai, Maharashtra 401107, Mira Road East, Mumbai, Maharashtra",1100,2,2,4,1,4,11454.54545
5580000,"Near station and Don Bosco Highschool, Naigaon East mumbai. 401207, Naigaon East, Mumbai - Mira Road and Beyond, Maharashtra",915,2,2,4,1,1,6098.360656
23500000,"Goregaon West, Mumbai, Goregaon West, Mumbai - North Mumbai, Maharashtra",1210,2,3,1,1,4,19421.4876
32000000,"Byculla, Mumbai, Mazagaon Dock Wadi Bunder, Mumbai - South Mumbai, Maharashtra",961,2,3,3,1,4,33298.64724
38300000,"Goregaon West, Mumbai, Goregaon West, Mumbai - North Mumbai, Maharashtra",1600,3,3,1,1,1,23937.5
17500000,"off Saki vihar road, Chandivali, Mumbai - Central Line, Maharashtra",1050,2,2,1,1,1,16666.66667
14500000,"link road Malad west, Malad West, Mumbai - Western Suburbs, Maharashtra",900,2,2,1,1,3,16111.11111
20100000,"Andheri west, Versova, Mumbai - Western Suburbs, Maharashtra",1131,2,2,1,1,4,17771.88329
7200000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",850,2,2,3,1,3,8470.588235
14400000,"Malad West, Mumbai, Liberty Garden, Mumbai - North Mumbai, Maharashtra",1000,2,2,1,1,2,14400
15100000,"Malad, Mumbai, Evershine Nagar, Mumbai - North Mumbai, Maharashtra",727,2,2,1,1,2,20770.28886
35000000,"Matunga east, mumbai., Matunga, Mumbai - Central Mumbai, Maharashtra",806,2,2,1,1,2,43424.31762
46500000,"Lodha The Park, Allura Tower, Worli, South Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",1750,3,3,1,2,3,26571.42857
15000000,"Kandivali West, Mumbai, Charkop, Mumbai - North Mumbai, Maharashtra",1500,2,2,4,1,4,10000
13600000,"Atmosphere O2, Hira Nagar, Mulund West, Mumbai, Maharashtra 400080., Mulund West, Mumbai - Central Line, Maharashtra",910,2,2,1,1,6,14945.05495
18500000,"pant Nagar, Ghatkopar East, Ghatkopar East, Mumbai - Central Line, Maharashtra",1000,2,2,1,1,1,18500
8500000,"Mira Road, Mumbai, Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",974,2,2,3,1,3,8726.899384
25000000,"Shapoorji Pallonji, BKC, 28, Rd Number 8, Kherwadi, Bandra East, Mumbai, Maharashtra 400051, Kherwadi, Mumbai - Western Suburbs, Maharashtra",800,2,2,2,2,4,31250
60000000,"Chembur, Mumbai, Chembur, Mumbai - Harbour Line, Maharashtra",1316,3,3,5,2,2,45592.70517
28000000,"Chakala andheri east, Parshiwada, Mumbai - Western Suburbs, Maharashtra",1513,3,3,1,3,3,18506.27892
65000000,"SioN, Sion East, Mumbai - Central Mumbai, Maharashtra",2300,4,5,1,1,1,28260.86957
12000000,"Kandivali West, Mumbai, Ganesh Nagar JJC Area, Mumbai - Western Suburbs, Maharashtra",860,2,2,1,1,3,13953.48837
65600000,"702., Worli, Mumbai - South Mumbai, Maharashtra",1914,3,3,2,2,2,34273.7722
50000000,"Sewri, Mumbai, Sewri, Mumbai - Harbour Line, Maharashtra",2303,3,3,1,2,5,21710.81198
28900000,"Kanjurmarg West, Mumbai, Kanjurmarg West, Mumbai - Central Line, Maharashtra",1700,3,3,1,2,5,17000
18000000,"Kanjurmarg East, Mumbai, Kanjurmarg East, Mumbai - Central Line, Maharashtra",1157,2,2,1,1,3,15557.47623
55000000,"Off S V road, Phirozshah Mehta road, Santacruz west, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1500,3,3,1,2,4,36666.66667
21000000,"Behind apna bazar., Azad Nagar - Goregaon East, Mumbai - North Mumbai, Maharashtra",1050,2,2,1,1,2,20000
12600000,"Plot. No. 343, Gymkhana Off, Swamy Vivekananda Rd, near Trishul Bunglows, Sindhi Society, Chembur, Mumbai, Chembur East, Mumbai, Maharashtra",925,2,2,1,1,3,13621.62162
9360000,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",585,2,2,3,1,2,16000
17500000,"Powai, Mumbai, Powai, Mumbai - Central Line, Maharashtra",1075,2,2,1,1,2,16279.06977
9220000,"Mira Road, Mumbai, Ramdev Park, Mumbai - Mira Road and Beyond, Maharashtra",1160,2,2,4,1,2,7948.275862
15100000,"Jogeshwari West, Mumbai, Amboli, Mumbai - Western Suburbs, Maharashtra",764,2,2,1,1,4,19764.39791
18500000,"Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",667,2,2,1,20,4,27736.13193
19500000,"Powai, Mumbai, Powai lake, Mumbai - Central Line, Maharashtra",1030,2,2,3,1,4,18932.03883
11900000,"Kandivali West, Mumbai, Kandivali West, Mumbai - North Mumbai, Maharashtra",1060,2,2,1,1,3,11226.41509
24400000,"Mulund., Mulund West, Mumbai - Central Line, Maharashtra",980,3,3,1,1,2,24897.95918
29000000,"Mulund West, Mumbai., Mulund West, Mumbai - Central Line, Maharashtra",1670,3,3,1,1,4,17365.26946
28000000,"Lodha New Cuffe Parade, Wadala, Wadala, Mumbai - Harbour Line, Maharashtra",1200,2,2,2,1,7,23333.33333
22500000,"Kanjur marg East, Crompton Greaves, Mumbai - Central Line, Maharashtra",1250,3,3,1,2,6,18000
26500000,"Santacruz East, Mumbai, Santacruz East, Mumbai - Western Suburbs, Maharashtra",1050,2,2,1,1,2,25238.09524
18000000,"Powai, Mumbai, Central Area, Mumbai - Central Line, Maharashtra",998,2,2,1,1,3,18036.07214
31000000,"Vikhroli East, Mumbai, Vikhroli East, Mumbai - Central Line, Maharashtra",1156,2,2,2,1,2,26816.609
20500000,"marol naka metro station, Andheri East, Mumbai - Western Suburbs, Maharashtra",1350,2,2,1,1,3,15185.18519
50000000,"Parel, Mumbai 400012, Parel, Mumbai - South Mumbai, Maharashtra",1400,3,3,3,2,4,35714.28571
33000000,"Andheri West, Mumbai., Yari Road, Mumbai - Western Suburbs, Maharashtra",1000,2,2,1,1,2,33000
13700000,"Yeswant Nagar, Goregaon West, Goregaon West, Mumbai - North Mumbai, Maharashtra",960,2,2,1,1,7,14270.83333
17500000,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",900,2,2,1,1,2,19444.44444
47000000,"Ruparel Ariana Jerabai Wadia Road Dadar Naigaon Cross Rd opp. LT Parel Mumbai Maharashtra 400031, Parel, Mumbai - South Mumbai, Maharashtra",1900,3,3,1,1,5,24736.84211
16000000,"Highland, Lokhandwala, Kandivali East, Kandivali East, Mumbai - North Mumbai, Maharashtra",1100,3,3,1,1,1,14545.45455
21000000,"Malad East, Mumbai, Kurar Village, Mumbai - North Mumbai, Maharashtra",1307,2,2,2,1,8,16067.32976
26500000,"Chembur East, Mumbai, Maharashtra",1100,2,2,1,2,1,24090.90909
35000000,"302., Sundar Nagar - Kalina, Mumbai - Western Suburbs, Maharashtra",1200,3,3,2,1,2,29166.66667
28500000,"Malad East, Mumbai, Kokani Pada, Mumbai - North Mumbai, Maharashtra",1680,3,3,4,2,7,16964.28571
25000000,"Midas avenue.Patel Park Vakola Santacruz East Mumbai Maharashtra 400029, Kalina, Mumbai - Western Suburbs, Maharashtra",1300,3,3,1,1,1,19230.76923
22000000,"Eden - I, Hiranandani Gardens, Powai, Mumbai, Hiranandani Gardens, Mumbai - Western Suburbs, Maharashtra",1050,2,2,1,1,2,20952.38095
55000000,"401 & 402., Ghatkopar East, Mumbai - Central Line, Maharashtra",2275,5,4,2,2,1,24175.82418
26500000,"off. Chandivali Farm Road, Near Nahar International School, Chandivali, Mumbai, Chandivali, Mumbai - Central Line, Maharashtra",1360,3,2,1,1,3,19485.29412
22500000,"Andheri west., Veera Desai Road, Mumbai, Maharashtra",850,2,2,1,1,1,26470.58824
29000000,"Andheri East, Mumbai, Chakala MIDC, Mumbai - Western Suburbs, Maharashtra",1430,3,3,1,1,2,20279.72028
13800000,"Kandivali East, Mumbai, Lokhandwala Twp, Mumbai - Western Suburbs, Maharashtra",850,2,2,1,2,3,16235.29412
100000000,"Powai, Mumbai, Powai, Mumbai - Central Line, Maharashtra",5250,4,5,4,3,6,19047.61905
80000000,"Santacruz West, Mumbai, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1600,3,4,1,2,2,50000
52500000,"Mahant road, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1500,3,3,1,1,1,35000
25500000,"Yarrow Yucca Vinca CHS Ltd, Nahar Amrit Shakti, Chandivali, Mumbai, Rambaug, Mumbai - Central Line, Maharashtra",1313,3,2,1,1,3,19421.17289
61800000,"Chembur, Chembur East, Mumbai, Maharashtra",2500,3,3,1,1,2,24720
38000000,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",1157,2,2,1,1,5,32843.56093
48500000,"Bandra Kurla Complex, Mumbai, Bandra Kurla Complex, Mumbai - Western Suburbs, Maharashtra",1100,3,3,1,1,2,44090.90909
29000000,"V. N. Purav Marg, Mumbai., Chembur, Mumbai - Harbour Line, Maharashtra",1550,3,3,1,1,1,18709.67742
18000000,"garodia school, Mumbai, Maharashtra",980,2,2,1,1,1,18367.34694
107500000,"Powai, Mumbai, Central Area, Mumbai - Central Line, Maharashtra",3000,4,6,3,1,1,35833.33333
21000000,"goregaon west, Goregaon West, Mumbai - North Mumbai, Maharashtra",1100,3,3,1,1,3,19090.90909
18500000,"Wadala East, Mumbai, Bhakti Park, Mumbai - Harbour Line, Maharashtra",955,2,2,1,1,2,19371.72775
47000000,"2bhk on sale with parking at cuffparade, Cuffe Parade, Mumbai - South Mumbai, Maharashtra",1100,2,2,1,1,1,42727.27273
105000000,"Khar West, Mumbai - Western Suburbs, Maharashtra",2200,4,4,1,2,2,47727.27273
56000000,"Chandivali, Mumbai - Central Line, Maharashtra",2700,6,4,2,3,1,20740.74074
17500000,"siddharth nagar, Borivali East, Mumbai - Western Suburbs, Maharashtra",915,2,2,2,1,1,19125.68306
38000000,"Marol Maroshi Road, Bhawani Nagar, Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",2000,4,4,2,2,3,19000
14300000,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",875,2,2,1,1,1,16342.85714
16900000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",880,2,3,1,1,2,19204.54545
